"loan_id","account_id","date_loan","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","sd_credit","skew_credit","kurtosi_credit","median_credit","mad_credit","var_credit","iqr_credit","max_withdrawal","avg_withdrawal","min_withdrawal","sd_withdrawal","skew_withdrawal","kurtosi_withdrawal","median_withdrawal","mad_withdrawal","var_withdrawal","iqr_withdrawal","avg_amount","sd_amount","skew_amount","kurtosi_amount","median_amount","mad_amount","var_amount","iqr_amount","avg_balance","max_balance","min_balance","sd_balance","skew_balance","kurtosi_balance","median_balance","mad_balance","var_balance","iqr_balance","disp_id","client_id","account_type","birth_number","age_range","gender","birthday","age","district_id","frequency","date_account","name","region","no..of.inhabitants","no..of.municipalities.with.inhabitants...499","no..of.municipalities.with.inhabitants.500.1999","no..of.municipalities.with.inhabitants.2000.9999","no..of.municipalities.with.inhabitants..10000","no..of.cities","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","crimes95","crimes96","avg_monthly_balance","datediff","card_id","card_type","issued","time_bf_loan","frequency_num","region_num","gender_num","card_num"
6232,6051,940708,276660,36,7685,-1,30,28,11600,3712.36666666667,9.5,3346.64960142418,0.281298118434512,-1.04286207392841,4987,4155.7278,11200063.5547126,5580.825,9800,3270.98571428571,14.6,2771.90099065796,0.683392981778327,-0.437005202671654,2700,2920.722,7683435.10201058,3705,341.093103448276,4661.40993800449,0.132040176842222,-0.488090227065115,30.55,4789.61343,21728742.610127,7537,19256.8948275862,32720.4,500,6029.33831266494,-0.435469957937067,0.793272370713921,19345.25,4621.41246,36352920.4885693,6208.525,7311,7311,"OWNER",490518,"70_80","M",490518,72,56,"monthly issuance",930828,"Breclav","south Moravia",124605,11,42,14,1,8,46,8772,"4.69",4.98,126,2854,3158,18365.5327561328,450190,NA,NA,0,-9880,"monthly issuance","south Moravia","M","0"
6888,9265,940711,39576,12,3298,1,53,62,49603,9203.38490566038,21.3,15028.5924432831,1.40631598275272,0.503263177556365,292.8,344.25972,225858590.826306,11091.1,38400,7481.9064516129,14.6,8982.28952117737,1.9788901628463,3.52354162983743,4017,5933.95824,80681525.0422528,6968,207.83652173913,14696.0930101163,1.03526355049123,2.95706318252638,-14.6,5019.19404,215975149.761988,4246.4,48944.827826087,103467.2,300,26896.8541402657,0.534667309322117,-0.780274654760686,43121.1,27307.11984,723440762.642728,36617.3,11101,11409,"OWNER",805502,"30_40","F",800502,40,1,"monthly issuance",930204,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,45202.8791688713,140209,NA,NA,0,-10507,"monthly issuance","Prague","F","0"
6066,5228,940711,173808,24,7242,1,26,42,74522,26907.2269230769,43.3,27882.0220070002,0.179623960267519,-1.74340080488371,25340.5,37016.74137,777407151.198846,49415.275,38200,12350.1224489796,100,11307.8719550303,0.67738821771877,-0.949386664225178,7200,10526.46,127867968.151361,17900,1259.092,26445.1660836192,1.16305417827872,0.567166295034221,-2400,7116.48,699346809.190205,12725.55,61218.6586666667,134416.6,1000,24967.3908398702,0.673107930302389,0.420956520304782,55272.7,15991.47186,623370605.350836,29875.85,6317,6317,"OWNER",575127,"60_70","F",570127,63,77,"issuance after transaction",930623,"Vsetin","north Moravia",148545,8,35,12,3,4,53.5,8909,"4.01",5.56,113,3460,3590,59553.9061054422,370584,NA,NA,0,-10088,"issuance after transaction","north Moravia","F","0"
5549,2824,940716,50460,60,841,1,19,24,22927.5,8327.07368421053,32.6,8763.37459917012,0.284837558936837,-1.68714770392794,3500,5140.76724,76796734.3653801,15132.35,15000,4861.80833333333,14.6,4451.09332518346,0.53824530740476,-0.762176051649944,4870,5411.49,19812231.7894928,6641.75,965.837209302326,9363.89425727564,0.790041694954868,-0.1936648034594,-14.6,6946.57404,87682515.6614396,6645.05,37570.6279069767,51971.4,800,10371.1237818631,-1.09111831290557,2.09058322677466,36538.2,8905.82994,107560208.498726,9722.5,3414,3414,"OWNER",476017,"70_80","F",471017,73,11,"monthly issuance",931020,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,"0.45",0.59,154,3475,3529,34151.5459880952,469699,NA,NA,0,-9696,"monthly issuance","central Bohemia","F","0"
5060,426,940719,252060,60,4201,-1,26,29,49937,14985.1730769231,8.2,12929.5129640233,0.539270753455839,-0.130855774991193,17694,14568.7689,167172305.486846,20486.825,41700,9129.08571428571,14.6,10374.2683279109,1.39320809026514,1.28814088288468,4787,5783.6226,107625443.339496,12109,1149.12295081967,16589.8418411327,0.24187795749115,0.506500850221195,-14.6,11093.40624,275222852.313798,18530,57340.5081967213,106259.6,900,21418.9138558837,-0.0235333986268614,-0.366677839703015,55137.2,24600.33702,458769870.765765,31573.6,512,512,"OWNER",655803,"50_60","F",650803,55,1,"monthly issuance",931129,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,48540.4142135642,289916,NA,NA,0,-9590,"monthly issuance","Prague","F","0"
6004,4937,940723,143904,24,5996,1,47,83,46108,14003.6021276596,6.7,16026.4674717154,0.82372887830093,-0.888403515887048,8356,12106.02204,256847659.621952,22720.4,60500,6737.3152173913,14.6,9831.50573929263,2.77612223365124,9.65786618482151,2687,3962.10024,96658505.1017439,7100,275.80071942446,15694.8007731744,0.573215061208401,3.02716735917442,-800,4003.02,246326771.309637,5514.1,49727.4561151079,134571.2,700,23416.5632154416,0.555937055502954,0.349594898112112,47877.9,24379.28136,548335432.82277,33164.1,5965,5965,"OWNER",510410,"60_70","M",510410,70,12,"monthly issuance",930220,"Pribram","central Bohemia",107870,84,29,6,1,6,58,8754,"3.83",4.31,137,3804,3868,48346.2284656085,430313,NA,NA,0,-10503,"monthly issuance","central Bohemia","M","0"
5126,790,940724,208128,48,4336,-1,29,34,47493,11823.6689655172,30.9,15657.1993794754,1.04132195767507,-0.433442481206356,5459,7887.13548,245147892.408645,20359.8,36500,7468.90857142857,14.6,9510.64557805594,1.81836995288248,2.49019918576247,4500,5485.62,90452379.311395,6400,1273.040625,15857.7193302021,0.816756850407304,1.79600572307063,-14.6,7094.83404,251467262.355466,5422.325,36369.975,96064,-1069.7,22812.186440376,0.32519725872071,-0.230062959389496,35895.9,20332.3764,520395850.190476,30695.225,946,946,"OWNER",510806,"60_70","M",510806,70,54,"monthly issuance",930511,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,"1.60",1.96,140,18721,18696,37009.8493333333,429918,NA,NA,0,-10213,"monthly issuance","south Moravia","M","0"
7220,10911,940728,131292,36,3647,1,29,53,32823,11868.1862068966,12.1,12564.7564017295,0.269164718952154,-1.67485247224177,2200,3243.78054,157873103.434803,21729.6,24000,5792.88888888889,30,5269.07010043237,1.34468734024795,1.84204459570914,4300,4465.5912,27763099.7232704,5137,377.848192771084,11984.1924009613,1.1291294943028,0.828719513945285,-2100,4003.02,143620867.503259,7467,36635.1156626506,70288.4,1000,12494.3123334861,0.346431939408186,0.119969784567587,36978.9,11570.80344,156107840.686703,14715.7,13104,13412,"OWNER",540320,"60_70","M",540320,67,1,"weekly issuance",930529,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,35640.5523015873,400408,NA,NA,0,-10199,"weekly issuance","Prague","M","0"
6668,8129,940730,74736,36,2076,1,26,41,30918,11194.3346153846,16.5,11537.5659617769,0.180454580481833,-1.74112478523927,10656,15514.07466,133115428.322354,20445.5,20000,6288.01951219512,14.6,5798.28204829756,0.776377232950566,-0.444150591642385,6184,6647.9784,33620074.7116098,8500,496.177611940299,12019.8332924307,0.854911143441686,0.045530185847023,-14.6,9146.75244,144476392.377825,6356.05,37912.9985074627,62084,700,10605.6881129534,-0.158209366234968,1.37843514374194,35876.3,9037.33656,112480620.34924,11542.65,9735,10043,"OWNER",651029,"50_60","M",651029,56,45,"monthly issuance",930626,"Jicin","east Bohemia",77917,85,19,6,1,5,53.5,8390,"2.28",2.89,132,2080,2122,35805.4285714286,289701,NA,NA,0,-10104,"monthly issuance","east Bohemia","M","0"
5395,2176,940730,299088,36,8308,-1,46,72,47189,17668.6804347826,46.2,16697.6452290285,0.372151493417807,-1.43071004970056,14240,20824.45134,278811356.194498,31952.6,59400,9916.3825,14.6,12508.8521485435,2.09989377439462,4.38387444392183,5135,6004.53,156471382.07412,10391,154.354761904762,19417.9100638873,0.219061225890727,1.16825523287952,-1085,8102.409,377055231.249217,7775,51992.8547619048,193909.9,500,33855.6980257672,1.24045820625846,1.77865857488952,43151,24330.87447,1146208288.81194,42691.925,2635,2635,"OWNER",666210,"50_60","F",661210,54,67,"monthly issuance",930606,"Bruntal","north Moravia",106054,38,25,6,2,6,63.1,8110,"5.77",6.55,109,3244,3079,46736.5254135407,279520,NA,NA,0,-10124,"monthly issuance","north Moravia","F","0"
6836,9093,940803,189300,60,3155,1,42,60,28413,6502.74761904762,43.8,9621.69206181071,0.93717423243264,-0.862181233785049,139.3,80.0604,92576958.1323113,18848.4,24960,4142.72333333333,14.6,5123.94976663235,2.09988608807968,4.19900477850758,2617,1936.2756,26254861.2109718,2679,240.705882352941,8979.90727317474,1.00602959342504,2.12770965119394,-57.3,3083.808,80638734.6348165,2873.4,32354.031372549,61043.3,800,12250.0795724793,0.386675395221436,-0.0941897732451613,31916.25,10977.98583,150064449.532075,14014.425,10887,11195,"OWNER",531205,"60_70","M",531205,67,47,"monthly issuance",930616,"Pardubice","east Bohemia",162580,83,26,5,1,6,72.8,9538,"1.51",1.81,111,6079,5410,31487.6382242063,409598,NA,NA,0,-10187,"monthly issuance","east Bohemia","M","0"
6064,5215,940804,14628,12,1219,1,29,73,23230.5,7799.86896551724,49.4,8444.54660468194,0.327825661701148,-1.62861487472291,900,1261.09956,71310367.3586453,15343.4,14100,2620.45753424658,2,3466.53503587908,1.54440576012743,1.57921902517014,870,1268.21604,12016865.1549772,4943,342.18431372549,7116.80366729063,1.30935572777348,1.90762966024801,-372,826.32711,50648894.4387614,1959.475,32788.1421568627,52184.7,200,9015.76816505543,-0.213517696323125,0.770139434866418,32669.9,6873.3336,81284075.606027,9186.875,6301,6301,"OWNER",495308,"70_80","F",490308,71,55,"monthly issuance",930701,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,"1.88",2.43,111,3659,3894,32733.0442375925,450496,NA,NA,0,-10103,"monthly issuance","south Moravia","F","0"
6919,9403,940805,120888,36,3358,1,36,56,48618,13123.8777777778,85,16118.7261542789,0.785217374506358,-0.919648393431512,4050,5849.74656,259813332.836635,28193.275,49200,7007.41666666667,30,9846.36483260024,2.18391821347074,4.85216562085931,3225,4225.41,96950900.4166667,4950,541.81875,15871.8959282939,0.658810705928919,2.07348239883988,-30,4736.907,251917080.358592,3541.025,40838.7552083333,116468.4,600,21557.4645434396,1.08494709277167,0.992359056621806,33379.5,15857.66721,464724277.541657,29046.925,11266,11574,"OWNER",445420,"70_80","F",440420,76,1,"weekly issuance",930327,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,37925.7644400353,500385,NA,NA,0,-10478,"weekly issuance","Prague","F","0"
6841,9104,940807,172080,48,3585,1,25,16,45518,10713.956,19.3,13937.0043336101,0.863988552202425,-0.622389454373985,287.2,391.4064,194240089.795067,21997.8,40100,12331.7294117647,14.6,12005.8450837376,0.769003355381051,-0.461380887906214,12081,12870.4506,144140316.174706,15100,1385.94047619048,17350.244249227,0.217923930464246,0.255693300942256,93.2,8461.9395,301030975.507834,9483.525,60743.9571428571,119138.8,200,21110.3118747415,-0.15729441971306,0.861048137296515,59753.5,21481.16901,445645267.44885,28804.775,10900,11208,"OWNER",575305,"60_70","F",570305,63,10,"monthly issuance",940121,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,"0.56",0.54,141,3810,4316,54564.7465079365,370502,NA,NA,0,-686,"monthly issuance","central Bohemia","F","0"
6038,5120,940810,323472,48,6739,1,28,25,44802,13879.1892857143,52.9,15498.3999100586,0.633420232750825,-1.22456111806276,7350,10733.87574,240200399.772103,28070.45,33900,11015.0896551724,14.6,10581.7423385196,0.589734869297552,-1.07769059641939,7700,11394.37404,111973270.918818,17192,1213.67894736842,18150.672608422,0.531094563516755,-0.0374751553441861,-14.6,11394.37404,329446916.13812,14000,45414.0736842105,119934.1,200,26516.4280016284,0.557402819598471,-0.452726875394815,41127,31322.8902,703120953.965545,42485.7,6178,6178,"OWNER",406015,"70_80","F",401015,80,1,"monthly issuance",930621,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,37653.1252380952,539795,NA,NA,0,-10189,"monthly issuance","Prague","F","0"
6729,8519,940811,74688,12,6224,1,49,59,56019,13496.9469387755,96.1,19696.8521047686,0.881333659104248,-0.961464517594474,244.7,148.26,387965982.837126,37167.5,38400,10038.3682539683,14.6,8946.80837323361,1.34700886303725,1.96698554408601,7600,9060.1686,80045380.067363,9061,258.332142857143,18708.8537996868,1.2277249032966,1.51631675997592,-14.6,9170.47404,350021210.498057,10438.975,48484.6241071429,104902.4,1100,20930.650934413,0.90458062799247,0.903046271084319,44522.6,13933.4748,438092148.538242,20719.125,10202,10510,"OWNER",455126,"70_80","F",450126,75,23,"monthly issuance",930402,"Cheb","west Bohemia",87419,21,11,4,3,9,85.5,8624,"1.79",2.66,102,2879,3198,49660.6482446312,490685,NA,NA,0,-10409,"monthly issuance","west Bohemia","F","0"
7198,10788,940823,45768,12,3814,1,22,5,36574,4701.25454545455,24.2,8986.48665373935,2.23462720917531,4.67263630910292,187.6,237.51252,80756942.3778355,5410.6,23900,9800,1000,8867.63779143014,0.573573151243953,-1.50655620904093,6800,8154.3,78635000,7300,2015.83703703704,10501.2052287106,0.907313609118761,3.27477879571463,136.7,983.40858,110275311.255499,2222.6,32555.8185185185,78327.5,800,14361.643030577,0.881295850197261,2.12895301989382,30481.3,10768.8651,206256790.537721,17399.8,12952,13260,"OWNER",775527,"40_50","F",770527,43,67,"weekly issuance",931122,"Bruntal","north Moravia",106054,38,25,6,2,6,63.1,8110,"5.77",6.55,109,3244,3079,30881.5425,170296,NA,NA,0,-9701,"weekly issuance","north Moravia","F","0"
6686,8260,940825,224604,36,6239,1,34,50,56152,20475.0441176471,32.7,21195.7269245362,0.194872655156931,-1.70528689290476,18868.7,27608.9772,449258839.85951,37214.75,40000,11116.3423728814,14.6,10673.7079760827,0.946429656448676,-0.101823178286012,7200,10653.07404,113928041.958691,13970.5,433.196774193548,21609.2923583283,0.895581591100356,0.296696534214486,-2100,7561.26,466961516.227707,8429.5,57496.9892473118,109178.4,200,21234.8560104119,0.353110192964764,-0.0376906839692741,54052.7,19051.41,450919109.782927,22482.2,9890,10198,"OWNER",760524,"40_50","M",760524,45,31,"monthly issuance",930324,"Tachov","west Bohemia",51313,34,12,3,1,4,59.2,8930,"3.52",4.2,108,1328,1452,54883.7618085618,180301,NA,NA,0,-10501,"monthly issuance","west Bohemia","M","0"
5836,4259,940827,79632,24,3318,1,10,6,66165,24446.25,112.5,26215.8674274125,0.18442163888515,-1.87621023202881,22505,32477.39082,687271704.971667,43828.35,64300,25786,9516,20421.3979932815,0.938867111949125,-0.753559654490805,22000,13121.01,417033496,15625,5609.15625,34383.0470338502,0.0301068269778006,-0.819032299542027,273.2,33022.24632,1182193923.33196,55635,63494.2,119373.5,900,29061.5370551754,-0.0984600985816161,-0.468519873873696,55248.2,32698.743,844572936.009333,37134.175,5133,5133,"OWNER",595810,"60_70","F",590810,61,66,"monthly issuance",940408,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,"3.51",4.12,102,2247,2103,63010.49,350017,NA,NA,0,-419,"monthly issuance","south Moravia","F","0"
7061,10105,940827,121896,24,5079,1,39,47,49558,16312.041025641,17.7,17543.1623791709,0.6017167616948,-1.23190192057485,11866,17282.07516,307762546.261957,31488.35,64900,11004.6740740741,14.6,11993.7501945913,2.01628192089383,5.64334180491781,6300,9318.73404,143850043.730259,13271.75,450.722580645161,19840.9202323464,0.423721467036802,1.15552784741839,-14.6,10887.32484,393662115.666332,8042,54422.5967741935,133454.9,600,21910.8275563776,0.959861485825375,1.6379314759798,51608.4,19082.69286,480084364.205316,26867,12124,12432,"OWNER",650307,"50_60","M",650307,56,55,"monthly issuance",930428,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,"1.88",2.43,111,3659,3894,47712.8767783197,290520,NA,NA,0,-10399,"monthly issuance","south Moravia","M","0"
5595,3050,940902,82896,12,6908,1,34,83,62168,20655.8705882353,130.5,23236.6076400297,0.404310648247237,-1.56988301281128,1600,2164.81839,539939934.616684,41169.5,38600,7111.01739130435,14.6,8373.22802808114,1.79012566267967,3.6383444000417,6350,9238.0806,70110947.6102437,9597,381.634920634921,18620.0959647551,1.54994375156118,2.69058421735247,-119,9015.6906,346707973.736691,8801.3,57141.730952381,107680.9,900,24685.921391444,-0.0749961044481492,-0.729010593218763,58254.7,23675.86179,609394714.944554,31493.95,3687,3687,"OWNER",720206,"40_50","M",720206,49,60,"monthly issuance",930508,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,"3.45",4.48,115,1879,2252,58044.0647235577,220696,577,"classic",940215,-10394,"monthly issuance","south Moravia","M","classic"
5723,3674,940910,23628,12,1969,1,49,59,43694,11783.8816326531,1.7,13077.3089991416,0.834122552773021,-0.587553969868814,8700,12647.3193,171016010.659031,19844.1,35200,8414.98032786885,14.6,9246.35526757831,1.27626656002046,0.76804891347126,5513,5915.574,85495085.7342732,7903,582.694545454546,14969.3215367011,0.519464007904743,0.854601194359615,-14.6,10081.68,224080587.269144,12586.25,47420.8418181818,140228.7,1000,27950.2106897095,0.689862644119179,0.0850268228170417,43391.8,29715.90006,781214277.599153,40145.7,4428,4428,"OWNER",540309,"60_70","M",540309,67,38,"monthly issuance",930312,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,"7.08",8.23,104,2653,2822,44349.6788567573,400601,NA,NA,0,-10598,"monthly issuance","north Bohemia","M","0"
6120,5481,940911,209184,48,4358,1,26,38,54645,19731.7923076923,70.1,20444.2306909489,0.179548155086668,-1.74328231866464,18715,27434.99409,417966568.544738,36249.475,61800,11161.2333333333,14.6,11884.4397452456,1.97789205630813,5.51473200581882,6992,10344.69324,141239908.058374,12849,650.805882352941,21705.6994094775,0.582105046983779,0.604955349885233,-1507.3,8131.61622,471137386.854592,10687.8,46230.3397058824,110583.8,1000,19403.3349506139,0.691276971032173,0.855337339980266,42641.3,16148.4792,376489407.205713,21090.9,6616,6616,"OWNER",530618,"60_70","M",530618,68,52,"monthly issuance",930816,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,"2.52",3.49,108,2564,2799,45253.794829932,410293,NA,NA,0,-10095,"monthly issuance","east Bohemia","M","0"
6895,9307,940919,41904,12,3492,1,63,76,48546,7938.83809523809,0.8,14136.5042249402,1.81598034906068,1.98593543260594,207.8,238.6986,199840751.701751,8296.9,51700,5761.775,14.6,7916.29566735844,3.22922745306615,13.2080080576889,3550,1636.7904,62667737.093038,1919,274.159440559441,12988.7703477796,1.27991553542634,5.9464593884188,-14.6,4033.26504,168708155.147357,3976.45,36080.3867132867,129123,900,20303.8171201358,1.03153123980289,1.87849174294221,31126,18384.9813,412244989.647921,29958,11153,11461,"OWNER",740708,"40_50","M",740708,47,68,"monthly issuance",930124,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,"4.09",4.72,96,5623,5887,33224.5850010307,200211,NA,NA,0,-10795,"monthly issuance","north Moravia","M","0"
5882,4427,940926,87816,12,7318,1,41,43,14886,4840.64878048781,54.5,4805.41015965973,0.436895905143945,-1.30379426916857,3800,5487.8439,23091966.802561,9808.2,10300,4251.18604651163,14.6,3183.65822118588,0.00336435898828354,-1.18286297021387,5005,3728.739,10135679.6693245,5610,186.495238095238,6095.90404076327,0.503892909227841,-0.513133707011869,-14.6,7395.06054,37160046.0741939,8580,25533.2142857143,43442.2,800,6896.75358541,-0.157606938353119,1.1028146626808,24809.2,5849.30178,47565210.0178657,8336.525,5337,5337,"OWNER",610502,"50_60","M",610502,60,32,"monthly issuance",930607,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,"2.80",3.22,118,4340,4505,24225.9194940476,330424,NA,NA,0,-10319,"monthly issuance","north Bohemia","M","0"
5754,3834,940928,23052,12,1921,1,48,123,20812,6742.35,34.7,7256.61212172088,0.44048958714156,-1.47505913170977,2300,3293.15112,52658419.4851064,13769.2,24000,2399.19512195122,14.6,3075.70004255605,3.68301715429645,19.9019309071243,2000,2409.225,9459930.75177929,2870.5,166.852631578947,6190.28990595771,1.14401380464254,3.31460190287511,-375,2779.875,38319689.1198019,3202.85,23771.9660818713,54321.8,700,8912.01935825443,0.577367209396699,0.985346933718018,23295.8,7762.74534,79424089.0419016,10449.25,4620,4620,"OWNER",406101,"70_80","F",401101,80,54,"monthly issuance",930119,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,"1.60",1.96,140,18721,18696,23811.5181168831,539827,NA,NA,0,-10809,"monthly issuance","south Moravia","F","0"
6594,7824,940928,189696,24,7904,-1,5,0,11500,4500,600,4623.31050222673,0.511154954666625,-1.77504013132246,2200,2372.16,21375000,5600,0,0,0,0,0,0,0,0,0,0,4500,4623.31050222673,0.511154954666625,-1.77504013132246,2200,2372.16,21375000,5600,14900,22500,600,8889.03819319053,-0.649460140991481,-1.5153299154224,19000,5189.1,79015000,8200,9367,9675,"OWNER",705219,"40_50","F",700219,50,60,"monthly issuance",940517,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,"3.45",4.48,115,1879,2252,14900,240709,NA,NA,0,-411,"monthly issuance","south Moravia","F","0"
6738,8566,940929,230220,36,6395,-1,38,42,47953,7839.62631578947,4.9,12904.5732882463,1.8353876944844,2.55671941751499,220.25,306.82407,166528011.751721,9591.15,59800,6626.82045454545,6.8,11094.3834879821,3.0718015162926,10.8220814932168,2077.5,3064.23768,123085344.978409,8870.775,77.1426829268293,13931.6840276465,0.0309828459948331,6.24362463611797,-14.6,801.19704,194091819.84618,4872.05,27658.487804878,130801,-2719.7,29524.489997328,1.36480047812053,1.18751345907832,15589.35,14270.17326,871695509.602319,32820.675,10258,10566,"OWNER",426109,"70_80","F",421109,78,74,"monthly issuance",931008,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,"4.75",5.44,100,18782,18347,23370.319781746,519820,NA,NA,0,-9921,"monthly issuance","north Moravia","F","0"
6624,7965,940930,71460,12,5955,1,20,22,48487,13133.975,35.9,15213.6795041026,0.776255310389587,-0.715968060985134,8000,11593.70961,231456044.053553,22565.4,24300,8085.14782608696,14.6,6055.35292544535,0.813204070647307,0.40444570326607,7268,3902.2032,36667299.0516996,4386,1784.21162790698,15446.5174661477,1.15790880309752,0.929444090179147,-14.6,10753.89084,238594901.832004,10259.8,47991.5302325581,82549,200,19235.7296006123,-0.268461522637697,-0.46118243573317,47127.2,21901.11546,370013293.267874,25101.35,9536,9844,"OWNER",450803,"70_80","M",450803,76,55,"monthly issuance",931108,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,"1.88",2.43,111,3659,3894,42500.4560606061,490127,NA,NA,0,-9822,"monthly issuance","south Moravia","M","0"
6216,5952,940930,141240,24,5885,1,27,70,52968,18498.0925925926,105.9,19701.0423924711,0.245333277692698,-1.71695438425218,1000,1325.59266,388131071.349943,35039.05,43500,6047.69066666667,14.6,7411.40425774148,2.47019003429208,7.7033491506168,3684,3424.806,54928913.0716685,5056,449.722549019608,16080.6921501317,1.36878624445334,2.42611503493569,-1594,3098.634,258588660.027308,5219.5,57219.5745098039,107784.1,1000,19476.2939912246,0.159474703222064,0.00169411959338639,58082.7,21036.6114,379326027.632611,27389.125,7195,7195,"OWNER",620911,"50_60","M",620911,59,50,"monthly issuance",930907,"Svitavy","east Bohemia",102609,75,33,2,3,6,52,8187,"4.83",5.45,94,2123,2134,57558.1351299982,320019,NA,NA,0,-10023,"monthly issuance","east Bohemia","M","0"
6229,6040,941002,11736,24,489,1,36,97,33098,11518.7888888889,34.8,12346.0875188812,0.292520562010196,-1.65516679352455,1900,2694.84789,152425877.023873,21899.1,22500,3996.82268041237,14.6,4924.60101369274,1.88334474309616,3.10877585775088,2600,3261.72,24251695.1440636,4415,202.891729323308,10292.5755698129,1.34295190548854,2.16039995571424,-1321,2173.04682,105937111.86031,4437,42224.4390977444,70826.8,1100,11703.0397710468,0.326322349915899,0.347059946757041,41001.5,11656.2012,136961139.882702,15965.6,7299,7299,"OWNER",380916,"80_90","M",380916,83,1,"monthly issuance",930422,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,40055.0043504595,560086,NA,NA,0,-10580,"monthly issuance","Prague","M","0"
5887,4448,941003,192744,36,5354,1,33,39,41064,9241.76060606061,8.8,13233.520638112,1.17510600024466,-0.184576559460601,1700,2388.32034,175126068.479337,15756.9,47700,6417.6511627907,14.6,8512.79285961155,2.9481808277587,10.6593604901737,4200,4003.02,72467642.2706534,5250,381.830263157895,13279.6274966032,0.606623934652353,3.3570648864851,-14.6,5982.88404,176348506.448539,5181.775,37265.6552631579,121508.1,700,16917.1617941261,1.91124903971398,6.82362785160815,33826.8,12449.68872,286190363.168639,18163.175,5366,5366,"OWNER",715920,"40_50","F",710920,49,60,"monthly issuance",930602,"Prostejov","south Moravia",110643,49,41,4,1,4,51.9,8441,"3.45",4.48,115,1879,2252,32680.7141468254,230083,NA,NA,0,-10401,"monthly issuance","south Moravia","F","0"
6808,8982,941012,227880,36,6330,1,45,36,49115,8119.22888888889,24.3,13054.9965381184,1.63892595898502,1.55014826558434,434.7,581.03094,170432934.610283,9573.7,64600,8201.27894736842,14.6,12551.2618538699,2.75069802897347,8.56868951746481,5450,6078.66,157534174.12441,7210.4,647.189156626506,15147.8285896999,-0.12741719244246,4.94066887838992,49,5709.4926,229456710.98293,5432.5,45134.721686747,153213.7,1100,29551.4830543201,1.38969195177562,1.8320168018795,41499.3,26052.2472,873290150.709768,34386.45,10755,11063,"OWNER",556104,"60_70","F",551104,65,64,"monthly issuance",930925,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,"1.60",2.31,145,4484,4265,41020.3081405896,389908,NA,NA,0,-10087,"monthly issuance","south Moravia","F","0"
6297,6363,941025,17508,12,1459,1,31,41,17580,6398.48709677419,36.7,6315.62469793458,0.151030693519896,-1.70395036786428,7800,11283.17904,39887115.3251613,11543.8,13300,3666.48780487805,14.6,4171.35135730587,0.870639034463415,-0.864451049621691,1320,1935.38604,17400172.1460976,6980,667.043055555556,7200.26642579886,0.46935855269091,-0.289352932836213,-14.6,2142.95004,51843836.6024863,1812.65,39290.6180555556,54432.3,900,9324.20998158318,-1.3699880392549,3.6849377152961,37606.2,4684.86774,86940891.7806553,10672.6,7683,7683,"OWNER",460401,"70_80","M",460401,75,74,"monthly issuance",930801,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,"4.75",5.44,100,18782,18347,38586.2557460317,480624,NA,NA,0,-10224,"monthly issuance","north Moravia","M","0"
